research_severity,filtered_impact,in_course_reqs,in_filtered_results,root_cause,raw_severity,uc,uc_full,cc,receiving,issue_type,message,expected_raw,actual_raw,expected_filtered,actual_filtered,recommended_action,url,view_by_key
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Columbia College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL C1000 (3.00)'], ['ENGL 1B (3.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=10&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F10%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/10/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Compton College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL C1000 (4.00)', 'ENGL C1000H (4.00)'], ['ENGL 102 (3.00)', 'ENGL 102H (3.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=153&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F153%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/153/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Contra Costa College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL C1000 (4.00)', 'ENGL C1000E (5.00)'], ['ENGL 002B (4.00)', 'ENGL C1001 (3.00)', 'PHILO 130 (3.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=28&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F28%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/28/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Copper Mountain College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL C1000 (3.00)'], ['ENG 001B (3.00)', 'ENGL C1001 (3.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=112&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F112%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/112/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Cosumnes River College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL C1000 (3.00)', 'ENGL C1000H (3.00)'], ['ENGWR 301 (3.00)', 'ENGL C1001 (3.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=142&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F142%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/142/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Cuesta College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL C1000 (4.00)'], ['ENGL 201B (4.00)', 'ENGL C1001 (4.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=16&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F16%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/16/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,El Camino College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL C1000 (4.00)', 'ENGL C1000H (4.00)'], ['ENGL 1B (3.00)', 'ENGL 1BH (3.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=103&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F103%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/103/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Feather River College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL C1000 (3.00)'], ['ENGL 102 (3.00)', 'ENGL C1001 (3.00)'], ['PHYS 204 (4.00)', 'PHYS 206 (4.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=122&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F122%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/122/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Foothill College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL C1000 (5.00)', 'ENGL 1B (5.00)'], ['ENGL C1000H (5.00)', 'ENGL 1BH (5.00)'], ['ESLL 26 (5.00)', 'ENGL 1B (5.00)'], ['ESLL 26 (5.00)', 'ENGL 1BH (5.00)'], ['ENGL 1B (5.00)', 'ENGL C1001 (5.00)'], ['ENGL 1BH (5.00)', 'ENGL C1001H (5.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=51&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F51%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/51/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Golden West College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL C1000 (4.00)', 'ENGL C1000E (6.00)'], ['ENGL G110 (4.00)', 'PSYC G130 (3.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=55&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F55%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/55/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Hartnell College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL C1000 (3.00)', 'ENGL C1000E (4.00)'], ['ENG 1B (3.00)', 'ENGL C1001 (3.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=123&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F123%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/123/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Imperial Valley College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL 105 (5.00)', 'ENGL C1000 (4.00)'], ['ENGL C1001 (3.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=107&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F107%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/107/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Irvine Valley College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL C1000 (4.00)', 'ENGL C1000H (4.00)', 'ESL 1 (4.00)'], ['ENGL C1001 (4.00)', 'ENGL C1001H (4.00)', 'LIB 20 (3.00)', 'LIB 20H (3.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=124&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F124%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/124/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Las Positas College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL C1000 (3.00)'], ['ENG 4 (3.00)', 'ENGL C1001 (3.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=18&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F18%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/18/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Lassen Community College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL C1000 (3.00)'], ['ENGL C1001 (3.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=82&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F82%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/82/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Los Angeles Pierce College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL C1000 (3.00)'], ['ENGL C1001 (3.00)', 'ENGLISH 102 (3.00)', 'JOURNAL 109 (3.00)', 'PHILOS 005 (3.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=86&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F86%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/86/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Los Angeles Southwest College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL C1000 (3.00)'], ['ENGLISH 102 (3.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=130&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F130%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/130/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Los Angeles Valley College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL C1000 (3.00)'], ['ENGLISH 102 (3.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=44&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F44%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/44/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Los Medanos College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL C1000 (3.00)'], ['ENGL 230 (3.00)', 'ENGL C1001 (3.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=61&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F61%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/61/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Madera Community College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL C1000 (4.00)', 'ENGL C1000H (4.00)'], ['ENGL 1B (3.00)', 'ENGL 1BH (3.00)', 'ENGL 2 (3.00)', 'ENGL 2H (3.00)', 'ENGL C1001 (3.00)', 'ENGL C1001H (3.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=200&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F200%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/200/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Mendocino College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL C1000 (4.00)'], ['ENGL 201 (4.00)'], ['PHY 220 (4.00)'], ['PHY 221 (4.00)', 'PHY 222 (4.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=100&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F100%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/100/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Merced College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL C1000 (4.00)'], ['ENGL -01B (3.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=17&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F17%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/17/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Modesto Junior College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL C1000 (3.00)'], ['ENGL 102 (3.00)', 'ENGL C1001 (3.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=52&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F52%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/52/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Monterey Peninsula College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL C1000 (3.00)'], ['ENGL 1B (3.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=133&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F133%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/133/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Moreno Valley College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL C1000 (4.00)', 'ENGL C1000H (4.00)'], ['ENGL 1B (4.00)', 'ENGL 1BH (4.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=149&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F149%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/149/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Mount San Antonio College,<blank>,unexpected_row,unexpected raw CSV row,,"[['AMLA 1A (4.00)', 'ENGL C1000 (4.00)', 'ENGL C1000H (4.00)'], ['ENGL C1001 (4.00)', 'ENGL C1001H (4.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=62&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F62%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/62/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Napa Valley College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL C1000 (4.00)'], ['ENGL 121 (3.00)', 'ENGL C1001 (3.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=73&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F73%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/73/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Ohlone College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL C1000 (4.00)'], ['ENGL 101B (4.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=48&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F48%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/48/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Orange Coast College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL C1000 (4.00)', 'ESL A100 (3.00)'], ['ENGL A101 (4.00)', 'ENGL A101H (4.00)', 'ENGL A109 (4.00)', 'ENGL C1001 (4.00)', 'ENGL C1001H (4.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=74&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F74%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/74/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Palo Verde College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENG 102 (3.00)', 'ENGL C1000 (4.00)'], ['ENG 102 (3.00)', 'ENGL C1001 (3.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=63&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F63%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/63/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Reedley College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL C1000 (4.00)', 'ENGL C1000H (4.00)'], ['ENGL 1B (3.00)', 'ENGL 1BH (3.00)', 'ENGL 2 (3.00)', 'ENGL 2H (3.00)', 'ENGL C1001 (3.00)', 'ENGL C1001H (3.00)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=36&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F36%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/36/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
info,no,False,False,non_course_requirement_placeholder,info,UCB,University of California Berkeley,Rio Hondo College,<blank>,unexpected_row,unexpected raw CSV row,,"[['ENGL C1000 (3.50)'], ['ENGL C1001 (3.50)', 'ENGL C1001H (3.50)']]",[],[],No CS-filtered impact: receiving course is not configured in course_reqs.py.,https://assist.org/transfer/results?year=76&institution=64&agreement=79&agreementType=to&viewAgreementsOptions=true&view=agreement&viewBy=major&viewSendingAgreements=false&viewByKey=76%2F64%2Fto%2F79%2FMajor%2F7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7,76/64/to/79/Major/7d01fb7b-2afa-460e-ace0-08ddbf3f4ee7
